Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
HB1_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004050009517524139	0.0004050009517524139	0.0	0.0	0.0004050009517524139	0.0004050009517524139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004050009517524139	0.0004050009517524139	0.0004050009517524139	0.0	0.0	0.0	0.0004050009517524139	0.0004050009517524139	0.0	0.0008100019035048278	0.0004050009517524139	0.0008100019035048278	0.0012150028552572417	0.0016200038070096556	0.002835006662266897	0.004050009517524138	0.004050009517524138	0.008100019035048275	0.011340026649067587	0.01579503711834415	0.020655048539373114	0.03361507899545031	0.06034514181110976	0.18306043019209095	1.74798410776336	1.6710339269304189	1.2263428819063635	1.879204416131112	3.3606978976417006	5.158902123422987	6.806850996102061	23.90761118289667	41.718743039020325	5.497077918135945	2.103574943401899	1.1639727353364848	0.9489172299559286	1.037207437437965	0.748441758838461	0.2397605634374305	0.10287024174511297	0.06277514752162426	0.04131009707874617	0.028350066622668955	0.025515059960402067	0.01701003997360139	0.014985035214839319	0.015390036166591733	0.012960030456077245	0.00769501808329586	0.010125023793810342	0.007290017131543447	0.008910020938553103	0.009720022842057929	0.0068850161797910335	0.0036450085657717245	0.0036450085657717245	0.00769501808329586	0.004860011421028967	0.0064800152280386205	0.0068850161797910335	0.004050009517524138	0.003240007614019311	0.002835006662266897	0.002835006662266897	0.002025004758762069	0.002835006662266897	0.002835006662266897	0.003240007614019311	0.0008100019035048278	0.0008100019035048278	0.0004050009517524139	0.0004050009517524139	0.0	0.0	0.0	0.0	0.0	0.0
HB1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0003519404235253958	0.0003519404235253958	0.0	0.0	0.0	0.0	0.0003519404235253958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007038808470507916	0.0003519404235253958	0.0	0.0	0.0	0.0	0.0003519404235253958	0.0	0.0003519404235253958	0.0003519404235253958	0.0	0.0003519404235253958	0.0	0.0007038808470507916	0.0014077616941015833	0.0007038808470507916	0.0007038808470507916	0.0010558212705761875	0.0024635829646777706	0.0031674638117285625	0.009150451011660288	0.009854331858711082	0.03378628065843795	0.23333650079733945	0.2868314451731997	1.5274214381001654	0.8150940208848356	1.2085634143862294	2.3671512886317085	1.8455755809670509	2.1137541836933416	2.367503229055234	3.79251000391021	4.6146428332655125	3.2413713006691895	2.6149173467937	4.585079837689406	33.16616163214111	31.359651438191825	1.7695564494855827	0.5711993073817085	0.37446461063101827	0.2984454791495371	0.11121317383402465	0.12986601628087036	0.15450184592764854	0.17526633091564747	0.04082508912894592	0.03519404235253954	0.022172246682099928	0.014781497788066632	0.014429557364541235	0.013373736093965046	0.009150451011660288	0.0077426893175587055	0.008446570164609495	0.005982987199931728	0.004575225505830146	0.006334927623457123	0.005982987199931728	0.0024635829646777706	0.003519404235253958	0.00422328508230475	0.0021116425411523746	0.001759702117626979	0.001759702117626979	0.0003519404235253958	0.0007038808470507916	0.001759702117626979	0.0010558212705761875	0.0003519404235253958	0.0	0.0003519404235253958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HB2_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0004252206895379956	0.0004252206895379956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004252206895379956	0.0	0.0	0.0	0.0	0.0004252206895379956	0.0004252206895379956	0.0	0.0	0.0	0.0	0.0004252206895379956	0.0	0.0	0.0	0.0004252206895379956	0.001275662068613987	0.0004252206895379956	0.0004252206895379956	0.0017008827581519823	0.0008504413790759911	0.0004252206895379956	0.001275662068613987	0.0017008827581519823	0.008079193101221915	0.01020529654891189	0.01743404827105783	0.024662799993203748	0.04337251033287551	0.0773901654959154	0.27639344819969947	3.4766043576628074	3.152160971545169	1.2803394961989611	1.957716054632843	2.242613916623235	4.0281155919938385	5.514687122618953	23.638443352111956	45.13802663580076	4.674025819402348	1.4287415168476967	1.085588420390537	0.5672443998436763	0.36781589645036755	0.3733437654143612	0.16073342064536145	0.09227288962974513	0.061656999983009456	0.04975082067594548	0.028489786199045693	0.026788903440893717	0.017859268960595826	0.015733165512905843	0.01020529654891189	0.017008827581519833	0.017859268960595826	0.013607062065215862	0.011906179307063875	0.008079193101221915	0.007228751722145923	0.007228751722145923	0.011906179307063875	0.007228751722145923	0.0042522068953799565	0.0042522068953799565	0.0034017655163039646	0.0042522068953799565	0.0034017655163039646	0.0021261034476899783	0.002976544826765969	0.0038269862058419603	0.0025513241372279736	0.0025513241372279736	0.0017008827581519823	0.0008504413790759911	0.0017008827581519823	0.001275662068613987	0.0008504413790759911	0.0	0.0004252206895379956	0.0	0.0	0.0	0.0	0.0
HB2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035987533918283065	0.00035987533918283065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035987533918283065	0.00035987533918283065	0.0	0.0	0.00035987533918283065	0.00035987533918283065	0.0	0.0	0.0	0.0007197506783656613	0.0	0.00035987533918283065	0.0010796260175484922	0.0025191273742798145	0.002879002713462645	0.002159252035096984	0.0032388780526454762	0.005398130087742459	0.009716634157936426	0.014754888906496065	0.04786342011131652	0.20980732274359154	2.7454889626258567	0.7010371607281584	1.4326637252868246	2.4644263227239382	0.7877671174712305	2.399648761670999	1.7356787608786992	2.2038765771554556	2.5000539813030547	2.23986411107375	1.7202041212938408	3.2622699496926364	36.92033079740471	35.7014330235836	1.277197578759877	0.48259282984416735	0.2328393444512933	0.16122415195390802	0.09932559361446101	0.27242563176140583	0.08097195131613692	0.06621706240964102	0.03526778323991736	0.02771040111707794	0.023032021707701154	0.01655426560241022	0.014395013567313234	0.010076509497119258	0.009356758818753596	0.009716634157936426	0.008637008140387932	0.009356758818753596	0.00719750678365661	0.006117880766108119	0.006117880766108119	0.00647775610529095	0.005398130087742459	0.0014395013567313226	0.0025191273742798145	0.0017993766959141532	0.0014395013567313226	0.0010796260175484922	0.0010796260175484922	0.0017993766959141532	0.0017993766959141532	0.0010796260175484922	0.00035987533918283065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HB3_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043305603312032774	0.00043305603312032774	0.0	0.00043305603312032774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043305603312032774	0.00043305603312032774	0.00043305603312032774	0.00043305603312032774	0.0	0.0008661120662406555	0.0021652801656016386	0.002598336198721966	0.0021652801656016386	0.0012991680993609833	0.003031392231842294	0.00562972843056426	0.007361952563045569	0.01688918529169279	0.013424737026730162	0.015590017192331803	0.032912258517144875	0.05326589207380033	0.10176816778327698	0.4131354555967919	3.752430526987894	2.277008622146528	1.5447108701402206	3.156112369380932	3.7667213760808713	5.956252679537378	7.170974852438793	11.664797308127135	45.01097797041642	6.932794034222829	3.068201994657465	1.7772619599257837	0.9042209971552563	0.8492228809489685	0.7950908768089213	0.24597582681234748	0.09570538331959247	0.06062784463684596	0.04114032314643108	0.03377837058338553	0.027282530086580638	0.025117249920979006	0.017322241324813116	0.015156961159211476	0.012558624960489503	0.01602307322545213	0.014723905126091147	0.011692512894248847	0.012125568927369176	0.007361952563045569	0.007795008596165897	0.008661120662406551	0.00562972843056426	0.005196672397443933	0.004763616364323606	0.003031392231842294	0.00389750429808295	0.004763616364323606	0.003031392231842294	0.001732224132481311	0.0021652801656016386	0.0012991680993609833	0.0021652801656016386	0.0021652801656016386	0.0012991680993609833	0.00043305603312032774	0.0008661120662406555	0.00043305603312032774	0.0008661120662406555	0.0008661120662406555	0.00043305603312032774	0.0	0.0	0.0	0.0
HB3_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004322156237306394	0.0	0.0008644312474612788	0.0008644312474612788	0.0004322156237306394	0.0004322156237306394	0.0	0.0	0.0004322156237306394	0.0004322156237306394	0.0	0.0	0.0	0.0	0.0	0.0004322156237306394	0.0004322156237306394	0.0004322156237306394	0.0004322156237306394	0.0017288624949225576	0.0021610781186531965	0.0017288624949225576	0.0030255093661144756	0.0021610781186531965	0.004754371861037034	0.007779881227151507	0.010805390593265981	0.019881918691609424	0.040628268630680045	0.25500721800107884	0.4036893925644169	3.597762851934029	1.0684370218621715	1.361911430375297	3.0786718878332953	2.388423536735332	3.679019389195426	3.800471979463791	4.1458122628247285	4.755668507908939	4.106048425441492	3.1875902250134662	6.716198577150094	42.4790159314329	9.67557895283109	2.820639160465986	1.265959561907096	0.3172462678182926	0.19449703067878757	0.11756264965473363	0.07563773415286207	0.06829006854944115	0.076934381024054	0.04278934674933325	0.03846719051202686	0.025068506176377087	0.020746349939070704	0.019017487444148145	0.014695331206841742	0.013830899959380461	0.011237606216996623	0.008644312474612786	0.01037317496953534	0.01037317496953534	0.007779881227151507	0.006051018732228951	0.0038899406135757546	0.005186587484767673	0.005186587484767673	0.004322156237306394	0.004322156237306394	0.0030255093661144756	0.0012966468711919183	0.0008644312474612788	0.0012966468711919183	0.0004322156237306394	0.0017288624949225576	0.0012966468711919183	0.0004322156237306394	0.0	0.0	0.0004322156237306394	0.0004322156237306394	0.0004322156237306394	0.0	0.0	0.0
HB4_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003769616139987632	0.0003769616139987632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003769616139987632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003769616139987632	0.0003769616139987632	0.0	0.0	0.0	0.0007539232279975264	0.0	0.0003769616139987632	0.0015078464559950529	0.0015078464559950529	0.004146577753986396	0.0026387312979913426	0.006408347437978974	0.008293155507972789	0.012062771647960427	0.021863773611928268	0.02601035136591465	0.04335058560985777	0.10366444384965964	0.9970634690267632	0.8082057004133611	0.5944684652760381	2.2248274458205106	1.4697733329811595	2.3186908877061834	5.0211286984640155	27.29315173833405	49.90858680863384	4.673193128743473	1.2918474511737836	0.9782153883268228	0.5993689662580227	0.5775051926460922	0.4523539367985099	0.17227145759743476	0.07690016925574783	0.05013589466183556	0.030533890733899793	0.031287813961897316	0.03015692911990103	0.019602003927935697	0.01620934940194683	0.010931886805964134	0.012439733261959188	0.012062771647960427	0.01055492519196537	0.009801001963967843	0.007916193893974025	0.009424040349969078	0.009047078735970314	0.0075392322799752625	0.005654424209981448	0.0033926545259888694	0.0037696161399876325	0.004523539367985159	0.004900500981983922	0.0030156929119901058	0.0015078464559950529	0.0026387312979913426	0.0015078464559950529	0.0022617696839925794	0.0022617696839925794	0.0018848080699938163	0.0022617696839925794	0.0003769616139987632	0.0	0.0003769616139987632	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HB4_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003144589811842388	0.0003144589811842388	0.0	0.0	0.0	0.0	0.0	0.0	0.0003144589811842388	0.0003144589811842388	0.0003144589811842388	0.0	0.0	0.0	0.0006289179623684775	0.0006289179623684775	0.0	0.0	0.0	0.0	0.0	0.0	0.0006289179623684775	0.001257835924736955	0.0009433769435527163	0.0009433769435527163	0.0	0.0015722949059211939	0.0031445898118423886	0.0037735077742108653	0.009119310454342925	0.035533864873818974	0.06446409114276905	0.8515549210469495	0.6921242175865223	0.8622465264072149	0.8559573467835294	0.4955873543463507	1.9726011889685726	2.1867477551551366	1.2880239869306127	1.62889752253425	2.178886280625527	1.785183636182781	2.8282440767712753	39.71554040562605	39.245738687733386	1.595250411547544	0.5691707559434709	0.2594286594769987	0.1754681115008061	0.09905457907303485	0.22861167932094398	0.07735690937132267	0.05723153457553161	0.03962183162921411	0.031131439137239602	0.022641046645265176	0.01666632600276466	0.01635186702158042	0.015722949059211948	0.01069160536026412	0.007861474529605967	0.009748228416711403	0.008804851473158685	0.005974720642500536	0.005345802680132058	0.0050313436989478195	0.005660261661316297	0.0050313436989478195	0.004087966755395104	0.003459048793026627	0.0018867538871054326	0.0015722949059211939	0.0031445898118423886	0.00251567184947391	0.0009433769435527163	0.0003144589811842388	0.0003144589811842388	0.0006289179623684775	0.0009433769435527163	0.0	0.0003144589811842388	0.0	0.0	0.0	0.0	0.0	0.00047168847177635816
HB5_1	0.0	0.000407143744134728	0.0	0.0	0.0	0.0	0.0	0.000407143744134728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000407143744134728	0.000407143744134728	0.0	0.0	0.0	0.000814287488269456	0.000407143744134728	0.001221431232404184	0.000814287488269456	0.000407143744134728	0.001221431232404184	0.0020357187206736403	0.004071437441347281	0.0036642936972125523	0.004071437441347281	0.008957162370964012	0.01262145606817657	0.023614337159814223	0.03664293697212548	0.06066441787607457	0.17873610367514536	1.8121968051436035	1.8305182736296621	0.9474234926015344	3.136635404814006	2.5609341506072387	3.5450005801813242	6.619342992141848	23.302872195553746	43.00048653675271	6.247213610003046	2.607755681182754	1.5019532721130113	0.7422230455576082	0.49386536163541833	0.592394147716017	0.2980292207066241	0.08305732380348467	0.05740726792299672	0.03664293697212548	0.027278630857026767	0.02076433095087114	0.021985762183275318	0.023614337159814223	0.015471462277119673	0.014250031044715485	0.015064318532984943	0.010585737347502927	0.012214312324041843	0.008142874882694558	0.007735731138559831	0.007328587394425102	0.006514299906155647	0.007328587394425102	0.006514299906155647	0.0036642936972125523	0.002850006208943096	0.004071437441347281	0.004071437441347281	0.005292868673751464	0.003257149953077824	0.004478581185482009	0.004071437441347281	0.000814287488269456	0.0	0.000814287488269456	0.001628574976538912	0.001221431232404184	0.000407143744134728	0.0	0.0	0.0	0.0	0.0	0.000407143744134728	0.000610715616202092
