ASV_ID	taxonomy
7d2b9ec85dba1d57fd5e15737787c442	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;;
22d943a8f1d23f50accd7c7bac20fb08	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;;
9571c42a739b1eb7ba9d9ce85475e7a9	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;;
4b89a64b30cc256b9a2e49c5fa2d50b1	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;;
0700bbc2ad6e688d96fe3f8ddd7988a9	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;;
1194b570357a90c9af070cc1c33cb2b0	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;;
64eea1eb206d7e3a66a55a9eac086c2c	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
3ad90e4565b9f2ea25a2c7dd0c85d235	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
edb71e2965cb74379771a121f785aebe	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
aab944a3e23e7cbfbf2360b765c83c53	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
5322c715b781943cc6016da8bb3f3636	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
c52e2562b1e0457175ab983ff3b74079	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
3883a555bdda3961a029ecc8e3c498b7	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
a81c5cff3ea17df2721183d10ecb7f5e	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
8437e7ab99ea7e6c78f27c46eaceccd1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;F082;
59089d2b38dba3a61bf2f3f1293d47da	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;F082;
205b62f0a2a7fc91d8181c4445eb0340	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia
64db403cc9cae30db0a45e803737be58	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
303ff7ecf55eed093fe94f6ad1563266	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
d41f944647aae0ffc33d9d48c3c20268	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
53aaf82688cdc78dd7490ade8736691c	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
071b19ab070af366db4331ed551ffbcb	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum
34ecc0525285764dab481694325608b3	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum
ebf7f37775b0ccad732fa5ca0c756e8e	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum
f1a0a1be908ff421de28728c8ce49242	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
fc09c29159e6e4a4e8e2df0c34355f91	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
30459407fb7edc853f271cb66249a795	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
90695285cc6908240778c3b2cf987eca	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
b50633345504f8408111bd0d64f6ebf4	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
96e180db27f17474d346bd108db7feff	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
e700fa6c0e322de6e8d85f89efc6dabe	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
3b8a3d7d21eed3855f07346e2db8d1d8	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
af9836d864f10bb2c1ed92aaccd8b122	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group
82c94178f7a22afa49f17ee5e7c4b746	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001
e1d574454a1bc41b1d25c4344a80d489	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001
52d3ba1789d38887c72754f2667b4865	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001
259b765a723005cc63dead426eb67d7f	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001
279011cfed106a8e9df43c626088e44a	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001
326c1c807819ee8482ca5a7661aad357	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII UCG-001
e678181634500056d8aac16e79d826d7	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;;Finegoldia
569418df588c6249c6525811063aacf5	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;;Finegoldia
00a73a419904c7c8b7d699c0ee297bd7	Bacteria;Firmicutes;;;;
7352574c579a779d04db8872001f8cd9	Bacteria;Firmicutes;;;;
286cc67d274b30999c7eaf6573c2978d	Bacteria;Firmicutes;;;;
b803764a3bf4c19193100cbe10778b1b	Bacteria;Firmicutes;;;;
c6cdc71a1f7376db5a843ade152ed641	Bacteria;Firmicutes;;;;
d1a656ada8294638991190d28028b9da	Bacteria;Firmicutes;;;;
c77c402902cb870f268089e9150f82f8	Bacteria;Firmicutes;;;;
4f77834c23cfb6626d0117ef6e1b66d6	Bacteria;Firmicutes;;;;
9de72d712d515c6261ecff18faf49193	Bacteria;Firmicutes;;;;
85f494474ec65475c10c6672894b723b	Bacteria;Firmicutes;;;;
95595a8e5962ef69862b877b403c5943	Bacteria;Firmicutes;;;;
1542e91c99d9766e4afa866f20f227e2	Bacteria;Firmicutes;;;;
50afcad801c10a7c44c2a45ff461fd28	Bacteria;Firmicutes;;;;
80d9c2dde7dd8fa59b000a059197945c	Bacteria;Firmicutes;;;;
5325bac0853e05fad698c28e8c01d9ae	Bacteria;Firmicutes;;;;
4cc4dd9379f5b4afc4f4397ac0baaed7	Bacteria;Firmicutes;;;;
f1ea01a3b3a96a2c2586d87f9d6b1f2f	Bacteria;Firmicutes;;;;
eca5e759de010b7073e04b833d8b708f	Bacteria;Firmicutes;;;;
d83de17756a70f1861dbe063a4a6e2e2	Bacteria;Firmicutes;;;;
d516571986b98ff8d6164c8bf2b01083	Bacteria;Firmicutes;;;;
99550069bdf9ffa620d90f94a28d4245	Bacteria;Firmicutes;;;;
34272e5acf8bda74002ed691482dd980	Bacteria;Firmicutes;;;;
09f95be8e59852140804312dca5186da	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Fluviimonas
c5099f7fdbfbe50a9706ecfa13087e86	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Fluviimonas
748f68cb80512433a2e17e7636b62d2a	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Franconibacter
66419c68f45f6515012bbf8c52f64e96	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Franconibacter
60b13fe6363f900ef2646950e10d97f2	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Franconibacter
21e4d8c9d5f3cb41008e19b7d2affe70	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter
b7b324ae991ce7e8d7a2559f56c803eb	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter
6cb56e3c5ba19029d6f356eaa22449e3	Bacteria;Proteobacteria;Gammaproteobacteria;;;
d57734b30ad0cabc6566442c1f693d09	Bacteria;Proteobacteria;Gammaproteobacteria;;;
ec66cc508688c21839c3367bce612ae4	Bacteria;Proteobacteria;Gammaproteobacteria;;;
136bdfd6101bc56f7d27a1a1e64afd84	Bacteria;Proteobacteria;Gammaproteobacteria;;;
79a25565431ecbf1343cdabc7b4a88ac	Bacteria;Proteobacteria;Gammaproteobacteria;;;
16bae56f243270f612fd0f8840a439d9	Bacteria;Proteobacteria;Gammaproteobacteria;;;
e49f9c21534ccb8f838b1341d4e7a9c4	Bacteria;Proteobacteria;Gammaproteobacteria;;;
14cf9c4f1f5835cf12f020a2cd528929	Bacteria;Proteobacteria;Gammaproteobacteria;;;
1c7f035089a66463fda0eeb53787cccf	Bacteria;Proteobacteria;Gammaproteobacteria;;;
4c609b919ba4225ee13cde770c5618ad	Bacteria;Proteobacteria;Gammaproteobacteria;;;
5d2ae3e3f71229e2d7d2dc225631046b	Bacteria;Proteobacteria;Gammaproteobacteria;;;
f5efaab4944dca6092be8006004d7397	Bacteria;Proteobacteria;Gammaproteobacteria;;;
f50a4cc324f7c4623c8f4f7be459141f	Bacteria;Proteobacteria;Gammaproteobacteria;;;
a7ffbe82bc033843fa3b6ccfeacbe15f	Bacteria;Proteobacteria;Gammaproteobacteria;;;
e88077dd64178ebd86038e2621fbb492	Bacteria;Proteobacteria;Gammaproteobacteria;;;
fe25e4a5ce39fa24f303238fc5686bef	Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;;
c9942e6d551903dca435b9712fff41c3	Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;;
8d8bdab0d43a10cda11f316ab085bba5	Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;;
bf257075401c0e6384001c99ee96d670	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575
f1fdf96ec9180beddbcb9925b6ade1f1	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575
2503356657eb7881e2e0665d69157e8f	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575
e85977433dacb8811e409e24a336ecc1	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
3606f30fb3e81c56e3f0cddfc1580e75	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
eaaf607d8cbb7a8fe270127bcffef3bd	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
7769912c9b87f31e492549bb6701b064	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia
f78d00f41d50ebe58e173410364c10c1	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
3ed1b54d44953394fed8d63a83bb494d	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
8379130bc976eb23f3e89ab5dec328d2	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
aa98eb67d8e383c01f0455b6670171b2	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
5ba9e679e692fcbf933c554317e03c5f	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
6d71b443c437de63cbaaafa849667e7c	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
fa7ac54d34b8e83c5334820e0e2f336a	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
46c6a39f915ce1a5c58c9a5aa03070eb	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
5a0126f9866318941eec1b46bf55280a	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
36c8dcfc46a8aac1c7249c08aadc123d	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
04489e20d7c16a6a43b644cce45561e2	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
8916d10e956148b4570c0647808be6da	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
426441ab05909c86433fe8bb0c69e362	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Herbinix
93ff7447b3c87b36c40c8711eabb997b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Herbinix
5bca862e3d0c78a59a268c7fc6cb328c	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella
3adb077f92f2de9be0352d3ce1037e9c	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella
336dd57acbc921d20971d794e80564c3	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
55078233dd1f986b2c19cdbe0028bd6f	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
2826171f9c9d6e11617d53b2a1764c35	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
e05a5610beb6a7ed0e711494de0414b1	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
f118f5a542a9732f8a9ba0b079c67450	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
494c944277517e392a97387dc984da9e	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
3307cbbfe01d7c63de258e8615193666	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
7abd35bcc9c019b868db4c0388f8897a	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
1b4e4f5c3bbf0f7e8104d64fb5cfcdc1	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
64d52904bd45ee6e8f59fbb8d7fc38ad	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
87578d001faef11bf0fa68783d8f6a4c	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
37768c517ab95c3a0a7095b6ef3188ec	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
1927f0a0950b1b5bd8da9e432f502a8d	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
e0e4ff31b1b5f33f5641fc5f36999e04	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
bf132730de633111a0b22919283951b9	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
c48011f306eb43555a84e1fed3191d0e	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
2c0381aa59d851d8881844b10aed8c18	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
a90e6ca3d6e64b58685dc5d25b18f982	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
24a3af9bceded787d65c24f7a4c93d74	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
de4a9e19e1a0921aaf47f6d3441d4fb8	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
a911ee984764af5b02711608119ef9b6	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis
79a3ccc5c0dac713d8bfe4aac45b1715	Bacteria;Proteobacteria;Gammaproteobacteria;JG36-GS-52;;
17de9fc0440341c0ae7a7aecab194743	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
a2cddd9961fcfe2f825d4a1b4d196fe7	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
cc9b5effa1958745b1f350f5d3470bcc	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
3802751d27b4200f2c8dc397d52d8a9b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
3d6d72f55f9b8a451b1b7f0dde28369d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
1edb25a6f8f9bb139637e87be222705d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
cdcb548f94d85adad48983aacd53a195	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
da60f59bf9428013026c6e708aba1dbb	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
3c000b72f15e86ef13058601e52e97bd	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
0b949aa47d5e6bee6d92a073efce0698	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
0a9c3df3a678abb5b25700bb9d26ed42	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
3a146dca2b35efdbb2d539d03ce26800	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
e6abe98140924a1fbd210fdabd2d7980	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira
f48f978e0fbfdfb4e80b18bcbba42d7b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
370217626987c1b2b707ae924e9b701e	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
5a92aca2a2c46f8808546aac910d9150	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
d0fe608c1682a75e34c919738838b494	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
3ebf3dbdad228752d5cfc834a04d4108	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
2ee3122545e844efb348a1478928c979	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
90c843ba601e321d6c571c35601827a3	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
6b008d601a11b803ee31feb7f9cf5e25	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
ccdb391da0e2352b9f4ad194b9cfd993	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
3eb7127e70f6e6957ecebf2076af2be7	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c1749ab2c876279a4d516a0507b46def	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
257226535a9992783b54605914b8e9ac	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
b9f559b306bce277bd0f4d5f0fc79611	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
cf49c282b16daec0b2989cc309931612	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
52082a7f636c4e768d67312a6d21fe52	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
1a2d01c67702f37d64744c0b8afe92e3	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
5228f7e7b26cffa8863ced8477e8e0c5	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
74ea6eef936deeae4e2e9e552e2a4b20	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
d40f82f05c972cbc86d0967da22e881f	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
f2e35e0ac831847c156dbc0079ada785	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
82f43644dc4936069c702649fca02a7b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
2d79926b5a021d6aa3898d1b0f732770	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
42cc563a08902455400e19acacaa1894	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
7ffebf38a31ccf531a8090fcad607dd8	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
3a3d386cd02b3285466fd0469a81b7c4	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
e3bf3f4396de8817c5dc9f8fc98851e0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
1a6570015dd702b49b9dcfd7e12076a8	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
fddba7cf9280f49305241c015fd3ae6b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
084d123d8496af5b53471ee2a5e88fcc	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c903eadf08544df41dfd68039230d87b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
6112ab44b86c63a9cda4ed5e3412b8bf	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
793929587b93e71a3b11e9cd667bea5e	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
e899dc5fed98a25d5e7322982d4474fc	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
46a84cc3b5a8c180596498467548076e	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
279e1e562db020b1e6263c23e34143c4	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
d5070fde554d03d4947821fc81641c39	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
9f81dc2f5d7df9535c8180abc06546c4	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
807d25aa18e38b9c0d51fca92eb177c5	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
dd2818b6291a055240b9062ef6277d85	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
6a05897a789f72e2ed8925413e4c2ba5	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
e8e7317120d39b2e908a589241a3ab1b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
bc945f46b0b0e5b2603e483053328ed3	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
ec6da8948cfa089132c2ab58fad252e0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
0ca768b3b625083fa5d5b58621d04e51	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c7aa086672fc3dbb0963a13a5487a6ae	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
11e82d6296dd8c8a6a7947eb072a954c	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
d2e118ab75ca662c7986b958c4129c3a	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
79c4b0f7786072c701b65774539af1e7	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
b34fee02043ae56905bc4322b9a16ccb	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
e189c7796e1f1d892879d5e9e7f25ef0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
6ecba3e8186dcc7c6fb73ca6ed9272c2	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
72e7e10d0b9887fb6e4781f4f30a0d3e	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
53df7425720628307e72fcd892ff75bc	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
8c8e4be1c616ff4e02467fc2004029cf	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
fbeb050292084cf4d5383438b91f952d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
5666de2e7f0200eb91355c6d703f339b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
5043e316579e296a7b4ad1f42710cf5e	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
940ddfad65d814ff2607738dc061197d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c637f8410981305b2afa37c6a5eedf5f	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
cfd9d9f877c422f9067e964d2578d062	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
9526999b97ca0114e78aae82ebf020d5	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c4440589bb9202601397be1c6b999240	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
1fc0a1659a52e82679287e8f9b788684	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c1566fb3f601cf7c83903518a43102f9	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
4ceeec19beee5f423e4117b3c9e1f136	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
5d2992cce8bd34234b800c3273940d54	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
ec1afca7771aa8050cca93e9f9b9aec3	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
a7a4f3b2511d3ebd341971ce5188c37a	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
3156983f3850dce9886b99d93af9daa2	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
b275a01aab56630ff0856d2432dd8f68	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
3fd232b07d99e3e776e1c26e1d6537d3	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
6715dfdec1e5696b0581422df8484394	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
7298c7751d20afbfadd06d6e4f7fab16	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
d1b4577a0a224146a0765cc86741369a	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
5013146dc90cecdf107b52c037e5cd5b	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
c9ee0db7fe6e699519ce897d6a9d1f8c	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
a97ad34db087691d4f9f6db09e290073	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
ec3f727248b80622f73864ed51fb0c68	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
0236adb2e1e60c5cec6fb95e0c073edc	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
038ebf6f342c496a2a0424e94272736d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
