id	clr	W
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rs-E47 termite group	-0.37216731634896894	0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	-1.8229372717489447	1
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;p-2534-18B5 gut group	1.9106647706809528	23
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	0.06880124529525278	0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	-0.8018541989823258	0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae	-0.2838007658931603	1
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae	-0.5348387204723144	0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;	-1.1026696783375807	0
Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae	-0.8383185103411168	1
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae	0.03708700229766482	0
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae	-0.23353788023697986	0
Bacteria;Firmicutes;;;	-0.6421526597387714	0
Bacteria;Firmicutes;Bacilli;;	-0.5035232236267824	1
Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae	-0.6996890742291277	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	0.8667137618719658	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;	-0.1662434329127369	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae	0.8170214900122659	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae	-0.22362703175496756	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;	-0.618596052607495	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	0.49043943628841724	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	-1.6003304036800614	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	-0.49515787942441847	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	-0.5532893559063741	0
Bacteria;Firmicutes;Bacilli;RF39;	-0.9755542125898873	0
Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae	0.2712624830934396	0
Bacteria;Firmicutes;Clostridia;;	-1.2028247359200788	1
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae	-0.7973930474794667	0
Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;	-0.9099846970405245	2
Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;	-1.2914374671004822	2
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.11739226924350588	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae	-1.6669454556194234	2
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	-0.7349308260624792	2
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae	-0.07326574572833966	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;	-0.2838007658931603	1
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae	-1.3241962008017583	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae	-0.787064927705952	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae	-0.6655850844830349	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010	-0.6103220833508535	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group	-0.34698096282957547	0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae	-1.7033304474104316	1
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae	-1.0729387131893908	2
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI	1.1476879112105314	0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae	3.0765451597406357	0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae	-0.5245953267583476	0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae	1.7919904783494243	0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae	1.2106129516465618	0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae	-1.016710236584042	0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	0.1823504280989876	0
Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae	0.21318056406443953	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	0.4458107260255759	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	-0.6632247628703367	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	-0.019449597896696424	0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;	0.41090284275519573	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	-0.0020473224987711536	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;	0.15564414957408346	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae	0.6320735327401295	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae	1.2865184589512757	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae	0.3338387343520566	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0.5284613479002265	1
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae	0.3024379845901233	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	0.4745466020175684	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae	-0.8186948018205795	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;	0.6972541897945248	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae	0.13208754244280674	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	1.5287520009521423	31
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	0.733718501153316	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae	0.616161168172892	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae	0.9874207662460179	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae	0.7665791114115715	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae	0.47504722806119193	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae	2.6544253742883406	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae	0.8370620808723707	0
Bacteria;Proteobacteria;Gammaproteobacteria;MBMPE27;	-0.13373964701318186	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;	0.155644149574083	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae	0.42840845062764954	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	1.3395457806684359	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	1.9528548851722385	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae	0.21318056406443953	0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae	0.155644149574083	1
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	0.731233997153605	0
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae	-0.18890916997413787	0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae	-3.2441121862777003	2
