Bacteria;Firmicutes;Bacilli;RF39	1.0	3.0	4.0	5.0	7.0	1.0	5.0	11.0	26.0	28.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	1.0	1.0	1.0	20.0	24.0	1.0	1.0	1.0	3.0	3.0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales	77.0	108.0	179.0	225.0	362.0	5.0	50.0	55.0	110.0	179.0
Bacteria;Firmicutes;Clostridia;Monoglobales	16.0	29.0	31.0	49.0	54.0	8.0	11.0	53.0	89.0	96.0
Bacteria;Firmicutes;Clostridia;Clostridiales	136.0	143.0	187.0	267.0	341.0	42.0	56.0	203.0	334.0	838.0
Bacteria;Firmicutes;Clostridia;	1.0	1.0	1.0	2.0	3.0	1.0	2.0	9.0	9.0	11.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	78.0	99.0	458.0	1363.0	1658.0	94.0	277.0	300.0	338.0	590.0
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	4.0	7.0
Bacteria;Firmicutes;Bacilli;Staphylococcales	23.0	227.0	315.0	341.0	467.0	13.0	22.0	395.0	510.0	850.0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	4.0	15.0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales	64.0	93.0	96.0	122.0	268.0	32.0	79.0	92.0	138.0	351.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	1.0	5.0	6.0	6.0	7.0	1.0	1.0	7.0	11.0	12.0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
Bacteria;Firmicutes;;	1.0	1.0	1.0	2.0	4.0	1.0	2.0	2.0	3.0	12.0
Bacteria;Firmicutes;Clostridia;Peptococcales	1.0	3.0	4.0	6.0	10.0	13.0	14.0	14.0	25.0	41.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales	16.0	244.0	286.0	289.0	298.0	94.0	114.0	394.0	461.0	520.0
Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group	14.0	15.0	16.0	21.0	34.0	36.0	39.0	52.0	100.0	152.0
Bacteria;Firmicutes;Clostridia;Christensenellales	1.0	1.0	1.0	5.0	34.0	1.0	5.0	5.0	14.0	19.0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales	263.0	655.0	839.0	1245.0	1769.0	2446.0	14299.0	26475.0	52232.0	52927.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales	1.0	5.0	6.0	9.0	16.0	1.0	1.0	9.0	13.0	19.0
;;;	1.0	3.0	77.0	111.0	224.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	7.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	1.0	1.0	4.0	6.0	6.0	1.0	1.0	1.0	6.0	7.0
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	4.0	32.0
Bacteria;Firmicutes;Bacilli;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0
Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	1.0	1.0	3.0	5.0	43.0	1.0	1.0	3.0	4.0	5.0
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	7.0
Bacteria;Firmicutes;Bacilli;Bacillales	1.0	1.0	1.0	1.0	105.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	7.0	7.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales	1.0	1.0	1.0	1.0	26.0	1.0	1.0	5.0	21.0	29.0
Bacteria;Proteobacteria;Gammaproteobacteria;MBMPE27	1.0	1.0	9.0	10.0	22.0	1.0	1.0	11.0	15.0	17.0
Bacteria;Bacteroidota;Bacteroidia;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	8.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Firmicutes;Bacilli;Acholeplasmatales	1.0	1.0	1.0	1.0	4.0	1.0	1.0	4.0	4.0	6.0
