# Constructed from biom file
#OTU ID	HB1	HB2	HB3	HB4	HB5	N1	N2	N3	N4	N5
Bacteria;Bacteroidota;Bacteroidia	0.14455180639390106	0.11545828068251357	0.17747461631126896	0.057785808373735356	0.10757994774557289	0.40205161872717576	0.49434330011074196	0.2471889844266731	0.42118238909896555	0.19397721840925694
Bacteria;Firmicutes;Clostridia	0.09222561589852281	0.03337863290656367	0.0636352258326945	0.0457858911317853	0.05124600834237345	0.12510770998317672	0.18003100775193798	0.08320305453670855	0.0740700638003698	0.10171448155196205
Bacteria;;	0.001055710912504936	0.0034570726938940944	6.2579201802281e-05	0.0023517079192557295	0.0008785466546471298	1.6412949817405934e-05	1.7718715393134e-05	0.0005486741627081955	0.0	9.018840357506832e-06
Bacteria;Proteobacteria;Gammaproteobacteria	0.7191728384117595	0.7946101455149449	0.702302914626324	0.8465045068654699	0.7414780974499229	0.20788642238726354	0.2166733111849391	0.19996542601166498	0.2218520431110593	0.16352059452195636
Bacteria;Proteobacteria;Alphaproteobacteria	4.029430963759298e-05	8.742022904100009e-05	0.00045369921306653735	3.448252081020131e-05	0.00013751165029259423	0.00013951007344795044	5.3156146179401995e-05	0.00012777343515122362	8.329030001166064e-05	9.920724393257515e-05
Bacteria;Deferribacterota;Deferribacteres	0.0	0.0	0.0	0.0	0.0	2.46194247261089e-05	2.6578073089700997e-05	0.0	1.665806000233213e-05	0.0
Bacteria;Firmicutes;Bacilli	0.031711621684785675	0.031709701261235484	0.040887685977565355	0.041751436196991745	0.08620452566120185	0.1405194698617209	0.08017718715393134	0.06879472070230293	0.05783678432809715	0.05543881167759449
Bacteria;Actinobacteriota;Coriobacteriia	0.0018615971052567957	0.00044504843875418226	0.0007509504216273721	0.0005930993579354626	0.0006340814985714067	0.001772598580279841	0.003446290143964563	0.002269857495039384	0.0008329030001166064	0.001984144878651503
Bacteria;Firmicutes;Negativicutes	0.002909249155834213	0.0006039943097378188	0.0017522176504638682	0.000737925945338308	0.0013598374306712097	0.0005170079192482869	0.0009656699889258028	0.00036828813661235043	3.331612000466426e-05	0.001605353583636216
Bacteria;Spirochaetota;Spirochaetia	3.223544771007438e-05	0.0	0.0	1.3793008324080523e-05	0.0	4.92388494522178e-05	0.0	0.0	0.0	2.7056521072520496e-05
Bacteria;Cyanobacteria;Vampirivibrionia	0.0	0.0	0.0	0.0	0.0	0.0	0.00012403100775193799	1.5032168841320426e-05	0.0	2.7056521072520496e-05
Bacteria;Desulfobacterota;Desulfovibrionia	0.0007655918831142666	0.0021219273776315476	0.0007196608207262317	0.0004344797622085365	0.000924383871411328	0.0006401050428788314	0.0012137320044296788	0.0006839636822800793	0.000258199930036148	0.003156594125127391
Bacteria;Firmicutes;	8.058861927518596e-06	0.0	0.0	0.0	2.291860838209904e-05	9.027122399573264e-05	0.0	7.516084420660213e-06	1.665806000233213e-05	9.018840357506832e-06
Bacteria;Campylobacterota;Campylobacteria	0.00012088292891277893	0.002288820542164366	0.002229384064206261	0.0016758505113757835	0.0022689422298278047	0.003774978458003365	0.0010011074197120709	0.0039008478143226504	0.003273308790458263	0.0008387521532481353
Bacteria;Verrucomicrobiota;Verrucomicrobiae	0.005270495700597162	0.014050814994953469	0.009731065880254698	0.0018068840904545485	0.006401931274732998	0.11733617824463502	0.021661129568106313	0.3925726053755036	0.22050274025087038	0.4773311447614066
;;	1.611772385503719e-05	0.0017722464614675472	0.0	0.0005241343163150599	0.0008403489740102981	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinobacteria	5.641203349263017e-05	0.0	0.0	0.0	2.291860838209904e-05	7.38582741783267e-05	0.0	0.00032319163008838914	2.498709000349819e-05	2.7056521072520496e-05
Bacteria;Elusimicrobiota;Elusimicrobia	0.0	1.5894587098363652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.411304214504099e-05
Bacteria;Patescibacteria;Saccharimonadia	0.0002014715481879649	0.0	0.0	0.0	0.0	0.0	0.00024806201550387597	3.006433768264085e-05	0.0	0.00018037680715013663
Bacteria;Bdellovibrionota;Bdellovibrionia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.665806000233213e-05	0.0
Bacteria;Actinobacteriota;Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	1.7718715393134e-05	0.0	0.0	0.0
