# Constructed from biom file
#OTU ID	HB1	HB2	HB3	HB4	HB5	N1	N2	N3	N4	N5
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales	0.14455180639390106	0.11541854421476766	0.17735728030788966	0.05775822235708719	0.10751883145655396	0.4018464568544582	0.49434330011074196	0.24709879141362515	0.42108244073895157	0.19396819956889944
Bacteria;Firmicutes;Clostridia;Lachnospirales	0.059925697293028275	0.021592796573127022	0.04145872119401117	0.031461851987227674	0.02592858561628138	0.0702392187435887	0.1349545957918051	0.055596476459623595	0.057362029618030684	0.06467410420368148
Bacteria;;;	0.001055710912504936	0.0034570726938940944	6.2579201802281e-05	0.0023517079192557295	0.0008785466546471298	1.6412949817405934e-05	1.7718715393134e-05	0.0005486741627081955	0.0	9.018840357506832e-06
Bacteria;Firmicutes;Clostridia;Oscillospirales	0.015795369377936446	0.0085274459782721	0.008182230635648243	0.011234405279963586	0.017425781906522636	0.03975216445775717	0.03535769656699889	0.018264085142204317	0.011777248421648815	0.03040251084515553
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.00143447742309831	0.010395059962329829	0.019845429371548366	0.011172336742505224	0.015309630399242158	0.017693159903163596	2.6578073089700997e-05	0.02820034874631712	0.011993803201679133	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	0.0	2.384188064754548e-05	2.346720067585538e-05	0.0	2.291860838209904e-05	3.282589963481187e-05	0.0	3.006433768264085e-05	0.0	2.7056521072520496e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	0.6824324868842022	0.7661508873153248	0.6524351131901313	0.8315459893380046	0.720232547479717	0.16718230684009683	0.1808549280177187	0.15132132764115205	0.18347187286568606	0.14092839942640176
Bacteria;Deferribacterota;Deferribacteres;Deferribacterales	0.0	0.0	0.0	0.0	0.0	2.46194247261089e-05	2.6578073089700997e-05	0.0	1.665806000233213e-05	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.029366492863877762	0.028928148519021847	0.03606908743878972	0.035627340501099995	0.0795199315497563	0.13048295104837718	0.07677519379844962	0.06392429799771511	0.05094034748713165	0.051795200173161735
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales	0.0018615971052567957	0.00044504843875418226	0.0007509504216273721	0.0005930993579354626	0.0006340814985714067	0.001772598580279841	0.003446290143964563	0.002269857495039384	0.0008329030001166064	0.001984144878651503
Bacteria;Firmicutes;Bacilli;Erysipelotrichales	0.002111421825009872	0.0009854644000985464	0.002346720067585538	0.003758594768311943	0.0022842213020825377	0.0028230273685938205	0.0029324473975636768	0.0010146713967891287	0.0035731538705002417	0.00344519701656761
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales	0.03515275572783611	0.017976778008249292	0.02967818645473177	0.0037861807849601035	0.005874803281944721	0.022863239095646463	0.03579180509413068	0.020338524442306535	0.026286418683680098	0.022592195095554615
Bacteria;Firmicutes;Clostridia;Clostridia UCG-014	0.0014828305946634217	0.0007470455936230917	0.000985622428385926	0.000841373507768912	0.0011764885636144173	0.0031676993147593453	0.004908084163898117	0.001871505020744393	0.0020156252602821874	0.0020112013997240236
